link_id,record_id,cluster_id,paper_id,doi,entity_id,entity_type,molecule_id,preferred_name,matched_alias,match_start,match_end,match_basis,link_confidence,link_scope,ambiguity_status,link_status,resolved_canonical_smiles,resolved_inchikey,resolved_molecular_formula,identity_resolution_tier,identity_resolution_status,identity_resolution_source
ELINK-1c8bd10aaa4369b963,UKB-058b955e78745fa46103,CONDCL-e369821c5de830e112,zotero_AU74BQZ6,10.37188/lam.2023.004,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,395,398,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-da59405cd683f0a192,UKB-058b955e78745fa46103,CONDCL-e369821c5de830e112,zotero_AU74BQZ6,10.37188/lam.2023.004,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,455,458,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-8ecc2ad26cbc7dc033,UKB-058b955e78745fa46103,CONDCL-e369821c5de830e112,zotero_AU74BQZ6,10.37188/lam.2023.004,MOL-af0b4bf4b596,existing_molecule,MOL-af0b4bf4b596,Irgacure 819,Irgacure 819,530,542,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-3a9f8ff2d9056e5e3d,UKB-058b955e78745fa46103,CONDCL-e369821c5de830e112,zotero_AU74BQZ6,10.37188/lam.2023.004,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,384,388,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-c7cd95b9bb8f82e69a,UKB-058b955e78745fa46103,CONDCL-e369821c5de830e112,zotero_AU74BQZ6,10.37188/lam.2023.004,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,407,411,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e89394031fb76da6a6,UKB-058b955e78745fa46103,CONDCL-e369821c5de830e112,zotero_AU74BQZ6,10.37188/lam.2023.004,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,432,436,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-7f3db5c9f972bbfb97,UKB-05a234ad196acb768966,CONDCL-611bd8a2f9ed9d06f6,ZPC-001905,10.1021/acs.jpcb.5b06791,MOL-bc82999a6853,existing_molecule,MOL-bc82999a6853,diethyl ether,diethyl ether,532,545,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-a013a3f0c3a1bab15e,UKB-0608fe5286b0514a28c3,CONDCL-256ea1bbfa67ba6e15,ZPC-000031,10.1021/acs.macromol.7b00089,MOL-447f4048c58a,existing_molecule,MOL-447f4048c58a,OXE02,OXE02,174,179,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-eac883baf31fbb637d,UKB-0608fe5286b0514a28c3,CONDCL-256ea1bbfa67ba6e15,ZPC-000031,10.1021/acs.macromol.7b00089,SRCENT-90e15f63df794f3e59,source_local_unresolved,,OXE01,OXE01,191,196,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCCCCC/C(=N\OC(=O)c1ccccc1)C(=O)c1ccc(Sc2ccccc2)cc1,LOCXTTRLSIDGPS-AZPGRJICSA-N,C27H27NO3S,A_auto,automatic_closed_repeated_strict_panel_structure,repeated_strict_source_panels
ELINK-a1ba274ccbe595993b,UKB-0608fe5286b0514a28c3,CONDCL-256ea1bbfa67ba6e15,ZPC-000031,10.1021/acs.macromol.7b00089,SRCENT-90e15f63df794f3e59,source_local_unresolved,,OXE01,OXE01,288,293,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCCCCC/C(=N\OC(=O)c1ccccc1)C(=O)c1ccc(Sc2ccccc2)cc1,LOCXTTRLSIDGPS-AZPGRJICSA-N,C27H27NO3S,A_auto,automatic_closed_repeated_strict_panel_structure,repeated_strict_source_panels
ELINK-aefb54b3ec5043caf7,UKB-0608fe5286b0514a28c3,CONDCL-256ea1bbfa67ba6e15,ZPC-000031,10.1021/acs.macromol.7b00089,SRCENT-90e15f63df794f3e59,source_local_unresolved,,OXE01,OXE01,530,535,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCCCCC/C(=N\OC(=O)c1ccccc1)C(=O)c1ccc(Sc2ccccc2)cc1,LOCXTTRLSIDGPS-AZPGRJICSA-N,C27H27NO3S,A_auto,automatic_closed_repeated_strict_panel_structure,repeated_strict_source_panels
ELINK-d70d15074188736595,UKB-0645e1a0a4313e2103ec,CONDCL-dce67d02dda2aec7bd,ZPC-000304,10.1016/j.porgcoat.2018.05.008,SRCENT-150ae3be5ccf651755,source_local_unresolved,,Darocur 1173,Darocur 1173,540,552,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccccc1,XMLYCEVDHLAQEL-UHFFFAOYSA-N,C10H12O2,A_multichannel,source_local_identity_accepted,source_text_pubchem_multiresolution_component_structure
ELINK-6ac6b44f8c6de44cb7,UKB-0645e1a0a4313e2103ec,CONDCL-dce67d02dda2aec7bd,ZPC-000304,10.1016/j.porgcoat.2018.05.008,SRCENT-150ae3be5ccf651755,source_local_unresolved,,Darocur 1173,Darocur 1173,595,607,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CC(C)(O)C(=O)c1ccccc1,XMLYCEVDHLAQEL-UHFFFAOYSA-N,C10H12O2,A_multichannel,source_local_identity_accepted,source_text_pubchem_multiresolution_component_structure
ELINK-70b92208cd5cfcbaba,UKB-0645f80e63749b4e19ce,CONDCL-ec2f0d3b7d23f8b30a,ZPC-001606,10.1021/acs.macromol.1c00761,SRCENT-f394e00e68fa688bb6,source_local_unresolved,,thioxanthone,thioxanthone,400,412,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=c1c2ccccc2sc2ccccc12,YRHRIQCWCFGUEQ-UHFFFAOYSA-N,C13H8OS,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-d234afd01efef83eee,UKB-0645f80e63749b4e19ce,CONDCL-ec2f0d3b7d23f8b30a,ZPC-001606,10.1021/acs.macromol.1c00761,SRCENT-ffecb74a0899ec6fec,source_local_unresolved,,benzophenone,benzophenone,208,220,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=C(c1ccccc1)c1ccccc1,RWCCWEUUXYIKHB-UHFFFAOYSA-N,C13H10O,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-94edabab41d023334b,UKB-0645f80e63749b4e19ce,CONDCL-ec2f0d3b7d23f8b30a,ZPC-001606,10.1021/acs.macromol.1c00761,SRCENT-ffecb74a0899ec6fec,source_local_unresolved,,benzophenone,benzophenone,371,383,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=C(c1ccccc1)c1ccccc1,RWCCWEUUXYIKHB-UHFFFAOYSA-N,C13H10O,A_text_crosschecked,independent_database_crosschecked_source_text_identity,source_text_plus_pubchem
ELINK-b2fff2e172c36f8b74,UKB-064dae4be19e56c8ca2a,CONDCL-c1193665cf783ece4b,zotero_H86SV53N,10.1021/la803803m,SRCENT-16cd7b6803f52ac6aa,source_local_unresolved,,benzophenone,benzophenone,157,169,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1,VYHBFRJRBHMIQZ-UHFFFAOYSA-N,C21H28N2O,A_contextual_name_structure,source_local_identity_accepted,source_context_fullname_plus_frozen_structure_anchor
ELINK-d55cce0612eea4a04e,UKB-066edb7e66ef0af6c61f,CONDCL-224a7a540abff08d35,ZPC-005746,10.1039/d5nr02899j,MOL-1cf7a6e2aeef,existing_molecule,MOL-1cf7a6e2aeef,DETC,DETC,39,43,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-549ca189f4de5a9db4,UKB-06b51c95726b1b3490e5,CONDCL-deb8b71ed5fb9b1fb9,ZPC-005597,10.1002/marc.202500231,MOL-7f4fc6915069,existing_molecule,MOL-7f4fc6915069,Irgacure 651,Irgacure 651,13,25,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-8d48853e081704a19d,UKB-0702b90081db9be2ce6f,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-23bd7179f4c3,existing_molecule,MOL-23bd7179f4c3,BAPO,BAPO,359,363,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-7479fe7baf6a834ceb,UKB-0702b90081db9be2ce6f,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-23bd7179f4c3,existing_molecule,MOL-23bd7179f4c3,BAPO,BAPO,405,409,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-5b6cb50ab687132920,UKB-0702b90081db9be2ce6f,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-23bd7179f4c3,existing_molecule,MOL-23bd7179f4c3,BAPO,BAPO,855,859,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-febc3000a7f9d9f7bd,UKB-0702b90081db9be2ce6f,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,591,596,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-7d6fabdcd21c1af328,UKB-0702b90081db9be2ce6f,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,158,162,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-2865ebe57d35f8f1f5,UKB-0702b90081db9be2ce6f,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,188,192,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-0734b101df7f8d22e1,UKB-0702b90081db9be2ce6f,CONDCL-6042ad36983b66f42a,ZPC-002625,10.1021/ma5006793,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,831,835,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-878175fe2db6e70f27,UKB-072ca4dec46ba83bcb19,CONDCL-1856d882f2d24be991,ZPC-006320,10.1016/j.jphotochem.2019.112225,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,157,160,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b55226ca9023b4ba55,UKB-072ca4dec46ba83bcb19,CONDCL-1856d882f2d24be991,ZPC-006320,10.1016/j.jphotochem.2019.112225,MOL-66c52f7f9749,existing_molecule,MOL-66c52f7f9749,2-isopropyl-9H-thioxanthen-9-one,ITX,361,364,exact_alias_in_evidence_anchor,global_structure_backed_alias_exact,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-614187af56417eb0e3,UKB-072ca4dec46ba83bcb19,CONDCL-1856d882f2d24be991,ZPC-006320,10.1016/j.jphotochem.2019.112225,SRCENT-771b9eb82ecc5b410c,source_local_unresolved,,BFC,BFC,568,586,source_local_PI_label_pattern,accepted_source_local_identity_link,single_source_only,identity_unresolved,source_local_identity_link_accepted,O=C1/C(=C/c2ccco2)CCC/C1=C\c1ccco1,KWHQMDCQGGHVJP-DCIPZJNNSA-N,C16H14O3,A_contextual_name_structure,source_local_identity_accepted,source_context_plus_validated_structure_anchor
ELINK-0e760cfd971f668b42,UKB-0769beb89a150889b4d4,CONDCL-5af3c8b71fd47d224f,ZPC-005973,10.1016/j.porgcoat.2021.106214,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,334,339,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-725f52e05c2ef620bf,UKB-07733362edb2f4516d8c,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,215,220,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-cfbf2972f4da8e7600,UKB-07733362edb2f4516d8c,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,341,346,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-0f8989cbea8fb0781e,UKB-07733362edb2f4516d8c,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,371,376,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-f4045a363bdc5eba1b,UKB-07733362edb2f4516d8c,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,382,387,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-858635afff5e428de4,UKB-07733362edb2f4516d8c,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,767,772,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-9274cfa626ce7056a0,UKB-07733362edb2f4516d8c,CONDCL-1f3ec8b3a6f4844862,ZPC-005610,10.1016/j.porgcoat.2019.02.044,MOL-29e7e7bf910a,existing_molecule,MOL-29e7e7bf910a,TMPTA,TMPTA,886,891,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-2d1dcc2c7782e4672b,UKB-079ddf0f2268cf6c126d,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,147,151,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-ea0621d3a79724e879,UKB-079ddf0f2268cf6c126d,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,405,409,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-bf503b5816b17ad3c5,UKB-079ddf0f2268cf6c126d,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,572,576,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e0f8b261b9edf765ed,UKB-079ddf0f2268cf6c126d,CONDCL-3da1355969c7cc8a2f,ZPC-006011,10.1021/ma500612x,MOL-fb122cf2977b,existing_molecule,MOL-fb122cf2977b,MDEA,MDEA,690,694,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-4abf5742c977b80fd8,UKB-07c28b77e9d867ad71e3,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-09627362a8bc,existing_molecule,MOL-09627362a8bc,2BTrz,2BTrz,415,420,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-80d046138e087b0d34,UKB-07c28b77e9d867ad71e3,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-8b94ae032225,existing_molecule,MOL-8b94ae032225,BTrz,BTrz,408,412,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-c74b30c33eb1e9ac49,UKB-07c28b77e9d867ad71e3,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c123af975c8b,existing_molecule,MOL-c123af975c8b,M2CMK,M2CMK,149,154,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-b0ff7f9bb738c851be,UKB-07c28b77e9d867ad71e3,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c123af975c8b,existing_molecule,MOL-c123af975c8b,M2CMK,M2CMK,218,223,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-057a6468202265bd95,UKB-07c28b77e9d867ad71e3,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c123af975c8b,existing_molecule,MOL-c123af975c8b,M2CMK,M2CMK,560,565,exact_alias_in_evidence_anchor,source_scoped_name_exact,source_scoped,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-9886502bcbceece269,UKB-07c28b77e9d867ad71e3,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c420d96562b1,existing_molecule,MOL-c420d96562b1,3BTrz,3BTrz,28,33,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-874260f209d60ad7c3,UKB-07c28b77e9d867ad71e3,CONDCL-71736c474c4424090a,OA2P-000226,10.1038/s41598-018-35301-x,MOL-c420d96562b1,existing_molecule,MOL-c420d96562b1,3BTrz,3BTrz,426,431,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-101d09547fa22643be,UKB-07ca25f0232f6ec8c31d,CONDCL-7823ca50430e9f3e60,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,1051,1056,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-9d581302991e4de522,UKB-07ca25f0232f6ec8c31d,CONDCL-7823ca50430e9f3e60,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,144,149,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-6c229437d8f6cd036e,UKB-07ca25f0232f6ec8c31d,CONDCL-7823ca50430e9f3e60,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,567,572,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-a56c9f19fe853fcb37,UKB-07ca25f0232f6ec8c31d,CONDCL-7823ca50430e9f3e60,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,730,735,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-5a10c71c4c52979321,UKB-07ca25f0232f6ec8c31d,CONDCL-7823ca50430e9f3e60,ZPC-000385,10.1166/jnn.2013.6011,MOL-368275596029,existing_molecule,MOL-368275596029,BNMBC,BNMBC,961,966,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-5566f164bfc5ca3f28,UKB-07ca25f0232f6ec8c31d,CONDCL-7823ca50430e9f3e60,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,389,393,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-e75a57a005e27fda14,UKB-07ca25f0232f6ec8c31d,CONDCL-7823ca50430e9f3e60,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,558,562,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
ELINK-ed4a09c1aed8637daf,UKB-07ca25f0232f6ec8c31d,CONDCL-7823ca50430e9f3e60,ZPC-000385,10.1166/jnn.2013.6011,MOL-9843439b053e,existing_molecule,MOL-9843439b053e,BNBC,BNBC,777,781,exact_alias_in_evidence_anchor,global_name_exact_candidate,global_exact_name,unique_exact_span,candidate_identity_link_not_source_structure_confirmation,,,,,,
