evidence_id,source_id,zotero_key,doi,title,field_name,raw_value,raw_unit,normalized_value,normalized_unit,page_hint,evidence_anchor,local_context,formulation,wavelength_nm,figure_or_table,data_role,evidence_lane,confidence_class,automatic_status,automatic_use,source_layer,source_record_id,source_text_path,automatic_reason,notes
zotero_U5ZNIGNS:voxel_geometry:18,zotero_U5ZNIGNS,U5ZNIGNS,10.1039/c8me00101d,Towards efficient initiators for two-photon induced polymerization: fine tuning of the donor/acceptor properties,voxel_geometry,,,,,9,"fluorescence, two-photon induced polymeriza- tion tests revealed the efficiency of these materials as 2PA photoinitiators. All compounds showed relatively broad pro- cessing windows constituting a prerequisite for printing cu- bic volumes with (sub)micrometer feature sizes at fast writing speeds. When comparing the performance of these 2PA photoinitiators with previously characterized state-of-the-art materials, such as B3FL, the obtained results suggest also the applicability of this new substance class for printing sub- micrometer structures. Calculations of the spin density distri- bution point towards a polymerization initiation mechanism resulting from strong localization of the","fluorescence, two-photon induced polymeriza- tion tests revealed the efficiency of these materials as 2PA photoinitiators. All compounds showed relatively broad pro- cessing windows constituting a prerequisite for printing cu- bic volumes with (sub)micrometer feature sizes at fast writing speeds. When comparing the performance of these 2PA photoinitiators with previously characterized state-of-the-art materials, such as B3FL, the obtained results suggest also the applicability of this new substance class for printing sub- micrometer structures. Calculations of the spin density distri- bution point towards a polymerization initiation mechanism resulting from strong localization of the",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_U5ZNIGNS:voxel_geometry:18,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_U5ZNIGNS_10.1039_c8me00101d.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_U5ZNIGNS:voxel_geometry:4,zotero_U5ZNIGNS,U5ZNIGNS,10.1039/c8me00101d,Towards efficient initiators for two-photon induced polymerization: fine tuning of the donor/acceptor properties,voxel_geometry,,,,,2,"Leibniz Institute of Surface Engineering (IOM), Permoserstrasse 15, D-04318 Leipzig, Germany † Electronic supplementary information (ESI) available. See DOI: 10.1039/ c8me00101d Design, System, Application Printing cubic centimetre volumes with sub-micrometre feature sizes at fast writing speeds by means of two-photon induced polymerization still con stitutes a challenge particularly in regard to commercial applications. In this context, this work covers the design, synthesis and systematic investigatio n of the opti- cal properties of symmetric triphenylamine-substituted thiophenes as a new substance class of two-photon absorption photoinitiators. The introd uction of a variety of e","Leibniz Institute of Surface Engineering (IOM), Permoserstrasse 15, D-04318 Leipzig, Germany † Electronic supplementary information (ESI) available. See DOI: 10.1039/ c8me00101d Design, System, Application Printing cubic centimetre volumes with sub-micrometre feature sizes at fast writing speeds by means of two-photon induced polymerization still con stitutes a challenge particularly in regard to commercial applications. In this context, this work covers the design, synthesis and systematic investigatio n of the opti- cal properties of symmetric triphenylamine-substituted thiophenes as a new substance class of two-photon absorption photoinitiators. The introd uction of a variety of e",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_U5ZNIGNS:voxel_geometry:4,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_U5ZNIGNS_10.1039_c8me00101d.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_U5ZNIGNS:voxel_geometry:6,zotero_U5ZNIGNS,U5ZNIGNS,10.1039/c8me00101d,Towards efficient initiators for two-photon induced polymerization: fine tuning of the donor/acceptor properties,voxel_geometry,,,,,3,"438 | Mol. Syst. Des. Eng.,2 0 1 9 ,4,4 3 7–448 This journal is © The Royal Society of Chemistry 2019 size of the activated volume (voxel) can be below the diffraction limit, positions outside of this volume are not affected. Conse- quently, this polymerization technique offers high resolution while minimizing unwanted thermal or photochemical initia- tion and degradation processes usually associated with excita- tion of UV-photoinitiators. 20 Nevertheless, the development of powerful two-photon absorption photoinitiators (2PA PIs) fea- turing high tw","438 | Mol. Syst. Des. Eng.,2 0 1 9 ,4,4 3 7–448 This journal is © The Royal Society of Chemistry 2019 size of the activated volume (voxel) can be below the diffraction limit, positions outside of this volume are not affected. Conse- quently, this polymerization technique offers high resolution while minimizing unwanted thermal or photochemical initia- tion and degradation processes usually associated with excita- tion of UV-photoinitiators. 20 Nevertheless, the development of powerful two-photon absorption photoinitiators (2PA PIs) fea- turing high tw",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_U5ZNIGNS:voxel_geometry:6,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_U5ZNIGNS_10.1039_c8me00101d.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_U5ZNIGNS:voxel_geometry:7,zotero_U5ZNIGNS,U5ZNIGNS,10.1039/c8me00101d,Towards efficient initiators for two-photon induced polymerization: fine tuning of the donor/acceptor properties,voxel_geometry,,,,,3,"g.,2 0 1 9 ,4,4 3 7–448 This journal is © The Royal Society of Chemistry 2019 size of the activated volume (voxel) can be below the diffraction limit, positions outside of this volume are not affected. Conse- quently, this polymerization technique offers high resolution while minimizing unwanted thermal or photochemical initia- tion and degradation processes usually associated with excita- tion of UV-photoinitiators. 20 Nevertheless, the development of powerful two-photon absorption photoinitiators (2PA PIs) fea- turing high two-photon cross sections (σ2PA) constitutes a signif- icant challenge in ensuring high efficiency of the 2PP process especially with regard to scanning speeds","g.,2 0 1 9 ,4,4 3 7–448 This journal is © The Royal Society of Chemistry 2019 size of the activated volume (voxel) can be below the diffraction limit, positions outside of this volume are not affected. Conse- quently, this polymerization technique offers high resolution while minimizing unwanted thermal or photochemical initia- tion and degradation processes usually associated with excita- tion of UV-photoinitiators. 20 Nevertheless, the development of powerful two-photon absorption photoinitiators (2PA PIs) fea- turing high two-photon cross sections (σ2PA) constitutes a signif- icant challenge in ensuring high efficiency of the 2PP process especially with regard to scanning speeds",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_U5ZNIGNS:voxel_geometry:7,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_U5ZNIGNS_10.1039_c8me00101d.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:isc_t1:12,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,isc_t1_proxy,,,,,11,"have previously demonstrated22 that the deactivation of the singlet excited state of the dyes mainly proceeds through two competing relaxation processes : i) a radiative deactivation process from an emissive intramolecular charge transfer state (1ICT) ii) an intersystem crossing (ISC) process generating reactive triplet species available for free radical photoinitiation. Interestingly, we showed that the 1ICT state of AMS was highly polar with a dipole moment twice higher than that of AMO. This distinctive property at the excited state corroborates the consecutive electronic and geometrical changes of AMS during its oxidation as compared to AMO. Within our series, we also showed that polari","have previously demonstrated22 that the deactivation of the singlet excited state of the dyes mainly proceeds through two competing relaxation processes : i) a radiative deactivation process from an emissive intramolecular charge transfer state (1ICT) ii) an intersystem crossing (ISC) process generating reactive triplet species available for free radical photoinitiation. Interestingly, we showed that the 1ICT state of AMS was highly polar with a dipole moment twice higher than that of AMO. This distinctive property at the excited state corroborates the consecutive electronic and geometrical changes of AMS during its oxidation as compared to AMO. Within our series, we also showed that polari",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:isc_t1:12,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:isc_t1:13,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,isc_t1_proxy,,,,,11,"trated22 that the deactivation of the singlet excited state of the dyes mainly proceeds through two competing relaxation processes : i) a radiative deactivation process from an emissive intramolecular charge transfer state (1ICT) ii) an intersystem crossing (ISC) process generating reactive triplet species available for free radical photoinitiation. Interestingly, we showed that the 1ICT state of AMS was highly polar with a dipole moment twice higher than that of AMO. This distinctive property at the excited state corroborates the consecutive electronic and geometrical changes of AMS during its oxidation as compared to AMO. Within our series, we also showed that polarity of","trated22 that the deactivation of the singlet excited state of the dyes mainly proceeds through two competing relaxation processes : i) a radiative deactivation process from an emissive intramolecular charge transfer state (1ICT) ii) an intersystem crossing (ISC) process generating reactive triplet species available for free radical photoinitiation. Interestingly, we showed that the 1ICT state of AMS was highly polar with a dipole moment twice higher than that of AMO. This distinctive property at the excited state corroborates the consecutive electronic and geometrical changes of AMS during its oxidation as compared to AMO. Within our series, we also showed that polarity of",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:isc_t1:13,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:isc_t1:14,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,isc_t1_proxy,,,,,11,"the singlet excited state of the dyes mainly proceeds through two competing relaxation processes : i) a radiative deactivation process from an emissive intramolecular charge transfer state (1ICT) ii) an intersystem crossing (ISC) process generating reactive triplet species available for free radical photoinitiation. Interestingly, we showed that the 1ICT state of AMS was highly polar with a dipole moment twice higher than that of AMO. This distinctive property at the excited state corroborates the consecutive electronic and geometrical changes of AMS during its oxidation as compared to AMO. Within our series, we also showed that polarity of the 1ICT state indirectly regulates","the singlet excited state of the dyes mainly proceeds through two competing relaxation processes : i) a radiative deactivation process from an emissive intramolecular charge transfer state (1ICT) ii) an intersystem crossing (ISC) process generating reactive triplet species available for free radical photoinitiation. Interestingly, we showed that the 1ICT state of AMS was highly polar with a dipole moment twice higher than that of AMO. This distinctive property at the excited state corroborates the consecutive electronic and geometrical changes of AMS during its oxidation as compared to AMO. Within our series, we also showed that polarity of the 1ICT state indirectly regulates",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:isc_t1:14,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:isc_t1:21,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,isc_t1_proxy,,,,,13,"12 an important parameter which also drives the output of the balancing mechanism between ICT and ISC relaxation processes. a Iabs ≈ I0.el.[PI], b Rp / [M] : maximum of the first derivative of the conversion rate time profile, c Relative value which comprises the constant factor kt/kp2 (see equation 1) Table 1. One- and two-induced polymerization data relative to the triacrylate resins (Isomolar formulations of photoinitiators: 7 mM / MDEA : 25 mM ). This hierarchy in the photoreactivity observed for this p","12 an important parameter which also drives the output of the balancing mechanism between ICT and ISC relaxation processes. a Iabs ≈ I0.el.[PI], b Rp / [M] : maximum of the first derivative of the conversion rate time profile, c Relative value which comprises the constant factor kt/kp2 (see equation 1) Table 1. One- and two-induced polymerization data relative to the triacrylate resins (Isomolar formulations of photoinitiators: 7 mM / MDEA : 25 mM ). This hierarchy in the photoreactivity observed for this p",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:isc_t1:21,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:mechanism:11,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,mechanism,,,,,9,"8 For the dipolar dye AMK, the absorption band mainly corresponds to a pp*-type transition (S0-S1 transition) implying an electronic delocalization along the D-p-A structure with a charge transfer (CT) character from the N,N’-diphenylamino group (D) to the ketone function (A). In its high energy side, the band of AMK also comprises a weakly allowed np*-type transition (S0-S2 transition) which is localized on the ketone function. It should be emphasized that the proximity of these two transitions leads to a S1-S2 vibronic coupling. This so-called ‘proximity effect’30 is responsible for the photoinitiating reac","8 For the dipolar dye AMK, the absorption band mainly corresponds to a pp*-type transition (S0-S1 transition) implying an electronic delocalization along the D-p-A structure with a charge transfer (CT) character from the N,N’-diphenylamino group (D) to the ketone function (A). In its high energy side, the band of AMK also comprises a weakly allowed np*-type transition (S0-S2 transition) which is localized on the ketone function. It should be emphasized that the proximity of these two transitions leads to a S1-S2 vibronic coupling. This so-called ‘proximity effect’30 is responsible for the photoinitiating reac",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:mechanism:11,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:mechanism:15,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,mechanism,,,,,11,"a subsequent impact on the dyes photoreactivity. This original structure-reactivity relationship gives rise to a clear photoreactivity hierarchy within this triphenylamine series. More precisely we showed that AMO exhibits the highest reactivity when used as type II photoinitiator for free radical photopolymerization. For example, Figure 3 shows the double bonds conversion time-profiles for different triacrylate formulations upon irradiation at 365 nm. Each bicomponent formulation comprises a viscous triacrylate monomer, the pentaerythritol triacrylate (PETIA, see structure in Scheme S2), which was mixed with the chromophores at isomolar concentration and an aliphatic amine, t","a subsequent impact on the dyes photoreactivity. This original structure-reactivity relationship gives rise to a clear photoreactivity hierarchy within this triphenylamine series. More precisely we showed that AMO exhibits the highest reactivity when used as type II photoinitiator for free radical photopolymerization. For example, Figure 3 shows the double bonds conversion time-profiles for different triacrylate formulations upon irradiation at 365 nm. Each bicomponent formulation comprises a viscous triacrylate monomer, the pentaerythritol triacrylate (PETIA, see structure in Scheme S2), which was mixed with the chromophores at isomolar concentration and an aliphatic amine, t",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:mechanism:15,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:mechanism:16,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,mechanism,,,,,11,"a subsequent impact on the dyes photoreactivity. This original structure-reactivity relationship gives rise to a clear photoreactivity hierarchy within this triphenylamine series. More precisely we showed that AMO exhibits the highest reactivity when used as type II photoinitiator for free radical photopolymerization. For example, Figure 3 shows the double bonds conversion time-profiles for different triacrylate formulations upon irradiation at 365 nm. Each bicomponent formulation comprises a viscous triacrylate monomer, the pentaerythritol triacrylate (PETIA, see structure in Scheme S2), which was mixed with the chromophores at isomolar concentration and an aliphatic amine, th","a subsequent impact on the dyes photoreactivity. This original structure-reactivity relationship gives rise to a clear photoreactivity hierarchy within this triphenylamine series. More precisely we showed that AMO exhibits the highest reactivity when used as type II photoinitiator for free radical photopolymerization. For example, Figure 3 shows the double bonds conversion time-profiles for different triacrylate formulations upon irradiation at 365 nm. Each bicomponent formulation comprises a viscous triacrylate monomer, the pentaerythritol triacrylate (PETIA, see structure in Scheme S2), which was mixed with the chromophores at isomolar concentration and an aliphatic amine, th",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:mechanism:16,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:mechanism:17,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,mechanism,,,,,11,"e monomer, the pentaerythritol triacrylate (PETIA, see structure in Scheme S2), which was mixed with the chromophores at isomolar concentration and an aliphatic amine, the N-methyl diethanol amine (MDEA). The first step of the photoinitiation corresponds to a hydrogen abstraction from MDEA to the excited triplet state of the photoinitiator which both generates a a-aminoalkyl radical (MDEA•) and the chromophore ketyl one. Due to its very","e monomer, the pentaerythritol triacrylate (PETIA, see structure in Scheme S2), which was mixed with the chromophores at isomolar concentration and an aliphatic amine, the N-methyl diethanol amine (MDEA). The first step of the photoinitiation corresponds to a hydrogen abstraction from MDEA to the excited triplet state of the photoinitiator which both generates a a-aminoalkyl radical (MDEA•) and the chromophore ketyl one. Due to its very",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:mechanism:17,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:pi_loading:18,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,pi_loading,,,,,12,"/[M]) and the final conversions after 90 s irradiation. Figure 3. Real-time FTIR kinetics of C=C bonds conversion curves upon irradiation of triacrylate formulations (I365nm = 15 mW cm-2). Photoinitiating systems prepared at isomolar concentration of dyes (7 mM) and co-initiator MDEA (25 mM). As illustrated in Figure 3, the conversion time-profile of AMO formulation presents the fastest dynamics with a C=C conversion reaching its maximum only after 90 s irradiation. By contrast, the polymerization rate (Rp/[M]) for AMK formulation is the lowest one among the series with a value divided by a factor ~ 3.8 and ~ 2.1 as compared to those of AMO and AMS respectively. In order","/[M]) and the final conversions after 90 s irradiation. Figure 3. Real-time FTIR kinetics of C=C bonds conversion curves upon irradiation of triacrylate formulations (I365nm = 15 mW cm-2). Photoinitiating systems prepared at isomolar concentration of dyes (7 mM) and co-initiator MDEA (25 mM). As illustrated in Figure 3, the conversion time-profile of AMO formulation presents the fastest dynamics with a C=C conversion reaching its maximum only after 90 s irradiation. By contrast, the polymerization rate (Rp/[M]) for AMK formulation is the lowest one among the series with a value divided by a factor ~ 3.8 and ~ 2.1 as compared to those of AMO and AMS respectively. In order",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:pi_loading:18,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:pi_loading:19,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,pi_loading,,,,,13,"first derivative of the conversion rate time profile, c Relative value which comprises the constant factor kt/kp2 (see equation 1) Table 1. One- and two-induced polymerization data relative to the triacrylate resins (Isomolar formulations of photoinitiators: 7 mM / MDEA : 25 mM ). This hierarchy in the photoreactivity observed for this photoinitiators series can be also extended to the two-photon polymerization. For this purpose, the two-photon initiation efficiencies of the same formulations were determined using a methodology based on the two-photon fabrication of polymer lines upon varying the laser excitation power. Figure S2 typically shows a set of a photopatterned l","first derivative of the conversion rate time profile, c Relative value which comprises the constant factor kt/kp2 (see equation 1) Table 1. One- and two-induced polymerization data relative to the triacrylate resins (Isomolar formulations of photoinitiators: 7 mM / MDEA : 25 mM ). This hierarchy in the photoreactivity observed for this photoinitiators series can be also extended to the two-photon polymerization. For this purpose, the two-photon initiation efficiencies of the same formulations were determined using a methodology based on the two-photon fabrication of polymer lines upon varying the laser excitation power. Figure S2 typically shows a set of a photopatterned l",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:pi_loading:19,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:pi_loading:6,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,pi_loading,,,,,6,l the microstructures were fabricated upon two-photon polymerization using the same mode-locked Ti: Sapphire oscillator as employed for 2PEF. Each microstructure was fabricated based on a systematic procedure : i) Deposition of the formulation drop on a 18 x 18 mm glass coverslip ii) Direct laser writing inside the resin iii) Development of 3D-structure by rinsing with ethanol to wash away the unexposed resin. 2.7 Polymerization conversion rates of two-photon fabricated microstructures. The polymerization conversion rates from two-photon patterned microstructures were evaluated by surface-enhanced Raman scattering (SERS) spectroscopy. Multiple 5 x 5 arrays of polymer squ,l the microstructures were fabricated upon two-photon polymerization using the same mode-locked Ti: Sapphire oscillator as employed for 2PEF. Each microstructure was fabricated based on a systematic procedure : i) Deposition of the formulation drop on a 18 x 18 mm glass coverslip ii) Direct laser writing inside the resin iii) Development of 3D-structure by rinsing with ethanol to wash away the unexposed resin. 2.7 Polymerization conversion rates of two-photon fabricated microstructures. The polymerization conversion rates from two-photon patterned microstructures were evaluated by surface-enhanced Raman scattering (SERS) spectroscopy. Multiple 5 x 5 arrays of polymer squ,,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:pi_loading:6,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:pi_loading:8,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,pi_loading,,,,,7,6 2.9 Fluorescence image microscopy. The time-dependent fluorescence quenching reactions within the 3D-microstructures were monitored using a home-made chamber composed of two PTFE pieces which were designed in order to sandwich the 18 x 18 mm glass coverslips containing the two-photon polymerized microstructures at their upper surface (see Scheme S1A). The PTFE cell was magnetically assembled using a sealing gasket leading to an inner volume of ~ 150 µl. The chamber is then positioned an Olympus IX73 inverted microscope equipped with a 75 W Xe lamp housing. The microstructures immerged in ACN solution were continuously excited from the bottom of the cham,6 2.9 Fluorescence image microscopy. The time-dependent fluorescence quenching reactions within the 3D-microstructures were monitored using a home-made chamber composed of two PTFE pieces which were designed in order to sandwich the 18 x 18 mm glass coverslips containing the two-photon polymerized microstructures at their upper surface (see Scheme S1A). The PTFE cell was magnetically assembled using a sealing gasket leading to an inner volume of ~ 150 µl. The chamber is then positioned an Olympus IX73 inverted microscope equipped with a 75 W Xe lamp housing. The microstructures immerged in ACN solution were continuously excited from the bottom of the cham,,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:pi_loading:8,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:threshold:2,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,polymerization_threshold,,,,,3,"rials. This simple optical configuration promotes an intrinsic spatial confinement of the photopolymerization reaction due to the synergistic combination of a low probable two-photon absorption process scaling quadratically with the excitation intensity and a polymerization threshold effect which can reduce drastically the elementary polymerized volume far below the focus optical dimension5, 6. With this respect, the typical resolution for near infrared 2PP fabrication is about 100 - 200 nm2, 3 which clearly makes this technique an ideal toolbox for the production of intricate 3D-objects from nano- to microscale. In this context, a very large panel of functional materials have been successfully","rials. This simple optical configuration promotes an intrinsic spatial confinement of the photopolymerization reaction due to the synergistic combination of a low probable two-photon absorption process scaling quadratically with the excitation intensity and a polymerization threshold effect which can reduce drastically the elementary polymerized volume far below the focus optical dimension5, 6. With this respect, the typical resolution for near infrared 2PP fabrication is about 100 - 200 nm2, 3 which clearly makes this technique an ideal toolbox for the production of intricate 3D-objects from nano- to microscale. In this context, a very large panel of functional materials have been successfully",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:threshold:2,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
zotero_V8BAREKK:threshold:20,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,polymerization_threshold,,,,,13,"photopatterned lines written by tightly focusing a fs-pulse laser beam (lexc: 780 nm) into the triacrylate formulation of AMS using a 40X, 0.65-NA objective. By gradually decreasing the excitation power, it is possible to determine the value of the two-photon polymerization threshold power (Pth) for a given excitation wavelength. This fundamental parameter corresponds to the minimum local absorbed-energy density required to promote the two-photon polymerization (see star pictogram in Figure S2). Interestingly, the value of Pth echoes the minimum concentration of radicals [R0] which ensures the degree of monomer conversion to reach the gelation point at macromolecular scale. Therefore, [R0] a","photopatterned lines written by tightly focusing a fs-pulse laser beam (lexc: 780 nm) into the triacrylate formulation of AMS using a 40X, 0.65-NA objective. By gradually decreasing the excitation power, it is possible to determine the value of the two-photon polymerization threshold power (Pth) for a given excitation wavelength. This fundamental parameter corresponds to the minimum local absorbed-energy density required to promote the two-photon polymerization (see star pictogram in Figure S2). Interestingly, the value of Pth echoes the minimum concentration of radicals [R0] which ensures the degree of monomer conversion to reach the gelation point at macromolecular scale. Therefore, [R0] a",,,,anchor_candidate,machine_text_anchor,text_exact_candidate,auto_anchor_candidate,automatic_field_discovery,anchor_mining,zotero_V8BAREKK:threshold:20,outputs/zotero_tpp_literature_pilot_20260828/parsed_local_pdfs/texts/zotero_V8BAREKK_10.1039_d2tc00331g.txt,Keyword/field anchor mined from parsed full text; value extraction was not independently asserted.,pending
